params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",67.543631,100,-0.018338715948866793,-0.01830418198402388,-0.02,-0.011282051282051281,0.0015408121485975877
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",70.29675399999996,100,-0.017491894544331945,-0.017715081276339553,-0.02,-0.011052631578947366,0.0018666302482555296
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",81.76679699999977,100,-0.018995790829732635,-0.02,-0.024298245614035083,-0.014069767441860465,0.0017422620190995185
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",78.01986699999998,100,-0.01719876661330802,-0.017182298940042577,-0.02,-0.012661870503597123,0.0016423525984960218
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",68.25042600000052,100,-0.019277688957798626,-0.01832095921961794,-0.04882352941176471,-0.0132,0.004501787087033366
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",67.4478339999996,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",68.23219400000016,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",78.91008800000054,100,-0.01946925692049753,-0.02,-0.02,-0.015233644859813081,0.0008950786490665757
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",72.19713899999988,100,-0.019442396798609526,-0.02,-0.02,-0.013061224489795917,0.0012208275607634214
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",60.95331500000066,100,-0.01877913008320113,-0.018635436241610737,-0.02372623574144487,-0.012867132867132867,0.001958259362593746
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",57.93057299999964,100,-0.017816781621767756,-0.01808088781903784,-0.02,-0.013154362416107382,0.0013280889461660039
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",65.51169799999934,100,-0.01807425611910894,-0.018433709666014562,-0.02,-0.012765957446808512,0.0016593728181831873
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",74.41081699999995,100,-0.018281551355356987,-0.018194684610179687,-0.024298245614035083,-0.011639344262295081,0.0020598490896556513
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",55.76034299999992,100,-0.01761893612953669,-0.017896764154432865,-0.02,-0.010377358490566034,0.0016770066355376767
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",55.80941900000016,100,-0.018456445232297433,-0.018429225151745065,-0.022390243902439023,-0.01525581395348837,0.001314715328843012
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",82.16798699999981,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",86.05266200000005,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
